structure,freq,,nums
D1L4S1L3S1L3,2.20512E-06,,1
L2S1D1L1D1S1D2L1,2.20512E-06,,1
D9L1S1,2.20512E-06,,1
L2D1S1L3S1L5D1S1,2.20512E-06,,1
L4D3L2D2,2.20512E-06,,1
D9L11,2.20512E-06,,1
L3D1L1D1L2D1L1D1,2.20512E-06,,1
D1L2D1L1D2L1D1L2D1L2D1L2,2.20512E-06,,1
D3L3S1D2L2S1,2.20512E-06,,1
S1D1L1D1L1D3S1,2.20512E-06,,1
L4D3S1L2,2.20512E-06,,1
L1S3L2S2L1S1L1D1,2.20512E-06,,1
S1L5D1L3,2.20512E-06,,1
L1S1D2S1L3S1,2.20512E-06,,1
L3S1D2L6,2.20512E-06,,1
L2S1D2S1D1L1,2.20512E-06,,1
S2L2D3L3D2,2.20512E-06,,1
L6D1S1D4,2.20512E-06,,1
D2S1D2S2L3,2.20512E-06,,1
L3D1L4D2L2,2.20512E-06,,1
D4L2D2L4,2.20512E-06,,1
L2S1L2D1L1D1L2,2.20512E-06,,1
L1D4L1D2L1D2,2.20512E-06,,1
L2S1L3D2L5,2.20512E-06,,1
L1S1L3D1L1S1D2,2.20512E-06,,1
L1S1L1S1L4D1,2.20512E-06,,1
L1D1L1S1L1D3S1,2.20512E-06,,1
L1D1L3D2L1D1L1,2.20512E-06,,1
L1D1L1D1L1D1L2S1L3,2.20512E-06,,1
L1D1L1D1L1S1D1L3D1,2.20512E-06,,1
S1D3L5S2,2.20512E-06,,1
L3D6S1L2,2.20512E-06,,1
L2S1L1S1L2D1L1,2.20512E-06,,1
L1S1L2S1L3,2.20512E-06,,1
L1S1L1S1L2D1L3D1,2.20512E-06,,1
L3D3L4S2,2.20512E-06,,1
D4L1S1D2,2.20512E-06,,1
D4L2D1L1D1L1D1,2.20512E-06,,1
D1L1S2D1L1,2.20512E-06,,1
D1L1D1L1D2L2D1,2.20512E-06,,1
L1D3L1D1L4,2.20512E-06,,1
D4S1D4L6,2.20512E-06,,1
L5D2L1D3,2.20512E-06,,1
L1S1L1D1L4D4,2.20512E-06,,1
L2D2L4D3L1,2.20512E-06,,1
L5D4S3,2.20512E-06,,1
L1S1D1L1S1L2S1D2L3,2.20512E-06,,1
D2L3D2L3D4,2.20512E-06,,1
D6L4D3,2.20512E-06,,1
L3D1L3S1L3D1,2.20512E-06,,1
L2D1L1S1L1S1L3S1D1,2.20512E-06,,1
S1L13,2.20512E-06,,1
L1D1L2D2L2D2,2.20512E-06,,1
D3L1D2L1S1D5S3L1D2,2.20512E-06,,1
L5S1L1D6,2.20512E-06,,1
S1L3D1L1D1L3D2,2.20512E-06,,1
L5D3L4D2,2.20512E-06,,1
L1D1L3S3L3S1,2.20512E-06,,1
D6L4S2,2.20512E-06,,1
D2L3D1L1D2L1D2,2.20512E-06,,1
L2D6L1S1L5,2.20512E-06,,1
D3L4S1L3,2.20512E-06,,1
S1L4D2L3,2.20512E-06,,1
L1D1L3D1S1D1L1,2.20512E-06,,1
D1L2D2S2D3L2,2.20512E-06,,1
D1L1D1L2D1L4,2.20512E-06,,1
L5D4S2L1,2.20512E-06,,1
S1L3D1L4,2.20512E-06,,1
L1D4L1D4L1,2.20512E-06,,1
L1D1L2D1S2L1S1L1,2.20512E-06,,1
D1L2D2L2D1L4,2.20512E-06,,1
L4D1L3S1L1,2.20512E-06,,1
L1D1L1D1L1S1L3S1L2D1L1S1,2.20512E-06,,1
L1D2L2D1L2S1,2.20512E-06,,1
S1L2D1L1D1L2D1L2S1,2.20512E-06,,1
L3D1S1L2D1,2.20512E-06,,1
S1L2D1L3D4S1,2.20512E-06,,1
L2D1L1D1L6D1,2.20512E-06,,1
L2D3L3D2L1,2.20512E-06,,1
D2S1L6S1L1D1,2.20512E-06,,1
L2D1L2S1L1,2.20512E-06,,1
L5D1L4D1L4,2.20512E-06,,1
L4S1L1D1L3,2.20512E-06,,1
L1D1L3S1L1D1L2D2,2.20512E-06,,1
L1S1L3S1L1D2,2.20512E-06,,1
L3D1S1L5D2,2.20512E-06,,1
L2S1L1S1L3S1L1S1L1S1L3S1,2.20512E-06,,1
L2S2D2L4,2.20512E-06,,1
D1L1D2L6,2.20512E-06,,1
D2S1D2S1L1S1D4,2.20512E-06,,1
D1L1D2L2D2L1S1,2.20512E-06,,1
S1L2D4S1,2.20512E-06,,1
D4L3D5,2.20512E-06,,1
L1S1L3S1L2S1L3S1L1D3L2,2.20512E-06,,1
S1D2L1D1L3S1,2.20512E-06,,1
S4D1L7,2.20512E-06,,1
L1D1L1S1L3S2D1S1,2.20512E-06,,1
L2S2L3D4,2.20512E-06,,1
L1D1L1S1L1D1L1S1L1D1,2.20512E-06,,1
D4L2S1L4D1,2.20512E-06,,1
L9D1L2S2L2D1L1,2.20512E-06,,1
L1D1L3D1L3S2,2.20512E-06,,1
L3D4L4S1,2.20512E-06,,1
D3S3L6,2.20512E-06,,1
S1D2S1D1L3,2.20512E-06,,1
L1D1L1S2L4D1,2.20512E-06,,1
L1D1L2D1L3D3,2.20512E-06,,1
L5D5L3,2.20512E-06,,1
D1L2S1D2,2.20512E-06,,1
L3D1S1L3S1L2D1S2L3S1D2,2.20512E-06,,1
D1L1D1L1D1L1D1L4,2.20512E-06,,1
L1S1L1D1L2D2,2.20512E-06,,1
L1D2L2S1L2D1,2.20512E-06,,1
S1L1S2L1D3,2.20512E-06,,1
L2D1L3D2L3D1,2.20512E-06,,1
L1S1L1S1L1D3,2.20512E-06,,1
L2D1L1D2L1S1D1L1,2.20512E-06,,1
L4S1L3S1L3D2,2.20512E-06,,1
L1D1L1D1L1S1L1D1L1,2.20512E-06,,1
L3S1L3S1L3D1L4,2.20512E-06,,1
L1D1L2S1L4D1,2.20512E-06,,1
L1D1L2D1L1D1L3D1,2.20512E-06,,1
S1D1S1L8,2.20512E-06,,1
L5D1L2D1L7D4,2.20512E-06,,1
L1D7L3,2.20512E-06,,1
L5D2L3D1,2.20512E-06,,1
L9D1S1L3S1,2.20512E-06,,1
L8D9,2.20512E-06,,1
D3L1D2L1D3,2.20512E-06,,1
D1L1D2L3D2S1,2.20512E-06,,1
D2S2L6D1,2.20512E-06,,1
L3S2L3D2,2.20512E-06,,1
L3D2L1D1L1D1L1,2.20512E-06,,1
L4S1L1D2L1,2.20512E-06,,1
L2D2L1D2L4,2.20512E-06,,1
L1S1L2S2,2.20512E-06,,1
L2S1L2S1L3S1L5,2.20512E-06,,1
L4D4S3L3S2,2.20512E-06,,1
D6L2D1L3,2.20512E-06,,1
S1D2L6S1D2S1L2,2.20512E-06,,1
D1L1D1L3D1L1D1,2.20512E-06,,1
L2S1L3D1L3,2.20512E-06,,1
S2D2L4,2.20512E-06,,1
L4D3L3D5L1D3L1,2.20512E-06,,1
L3D1L1S2D1,2.20512E-06,,1
S1L3S1D3L8,2.20512E-06,,1
D7L2D3,2.20512E-06,,1
L2D2L1D1L1S1,2.20512E-06,,1
D1L1D2L1D2L1D2L1D1,2.20512E-06,,1
S1L4D2L1S1L2,2.20512E-06,,1
D6L2D6,2.20512E-06,,1
D1L2D1L2D1L2S1L3S1D1L2S1L2S1L3S1L2D1,2.20512E-06,,1
D5L2D1L4,2.20512E-06,,1
L1D2L2S1D4,2.20512E-06,,1
L1D1L4D1L1D1L2,2.20512E-06,,1
L3D1L2S1L2D1L1,2.20512E-06,,1
L2D2L2D6,2.20512E-06,,1
S2L3S1L1S2,2.20512E-06,,1
L5D7L1,2.20512E-06,,1
L4S3L3,2.20512E-06,,1
L11D2L1D1L1,2.20512E-06,,1
L4S1L2D4,2.20512E-06,,1
L9D3L4,2.20512E-06,,1
L4D2L2D4L2,2.20512E-06,,1
D1L3D1L1D1L2D1L1D1,2.20512E-06,,1
L2S1L3D1L2D3,2.20512E-06,,1
L7D4L5,2.20512E-06,,1
L1D2L4S2,2.20512E-06,,1
L2D2L1D1L2S1,2.20512E-06,,1
L1D1L1S1D2L5,2.20512E-06,,1
L1S1L4D1L2,2.20512E-06,,1
L2D1S1L1D1L1D1L1,2.20512E-06,,1
L2D3L4D4,2.20512E-06,,1
D1L3D1L4D2,2.20512E-06,,1
L1D1L1D1L1D3L1D1L2,2.20512E-06,,1
L1D1L1D1L1D1L2D1L2,2.20512E-06,,1
L1D1L1S1L3D1S1,2.20512E-06,,1
L1S1L7D1L1,2.20512E-06,,1
L3S1L3D1L3S1,2.20512E-06,,1
S1L3S1D2L5,2.20512E-06,,1
D1L4D1L2D1S1,2.20512E-06,,1
L7D2L1D2,2.20512E-06,,1
L1D1L1D1L3D1L1D1S1,2.20512E-06,,1
D2S2L3S1D2L2,2.20512E-06,,1
D1L2D1L1D1L3D1L1D1,2.20512E-06,,1
L2D1S1L1S1L3S1L3,2.20512E-06,,1
D1S1L1S1L1S1L2S1L1D1L3S1,2.20512E-06,,1
L6D1L1S1L3S1L2,2.20512E-06,,1
D1L2D1L4S1,2.20512E-06,,1
L2D1L5S2,2.20512E-06,,1
L2D3L1D1L3,2.20512E-06,,1
D1L1D1L2D1S1,2.20512E-06,,1
D2L4D8,2.20512E-06,,1
D1L2D3L5D1,2.20512E-06,,1
L1D1L2S2,2.20512E-06,,1
S5D5,2.20512E-06,,1
L5S1L3S1L2,2.20512E-06,,1
L4S1D3L1,2.20512E-06,,1
L5D1S1L4,2.20512E-06,,1
D1L1S1L2D1S1L1S2L2,2.20512E-06,,1
S1L1D1L2D1L1D1L2,2.20512E-06,,1
L4S1D1L4,2.20512E-06,,1
L3D4L1D1L1D1L1,2.20512E-06,,1
D4L2S2L2,2.20512E-06,,1
L1S1L2D3,2.20512E-06,,1
L5D3S4,2.20512E-06,,1
D3L4D1L2,2.20512E-06,,1
L1S1D1L1D1L2S1D1S1,2.20512E-06,,1
S1D1L4D1L1,2.20512E-06,,1
L1S1L1D1L2D1S1L1S1,2.20512E-06,,1
S3L6D1L1,2.20512E-06,,1
L1D1L1D1L2D4,2.20512E-06,,1
L6D1L2D1L6,2.20512E-06,,1
S2L1D1L7,2.20512E-06,,1
L3D1L1D1L3S2D2,2.20512E-06,,1
L2S1L1D6,2.20512E-06,,1
S2D3L3S2,2.20512E-06,,1
L1S1L1D1L1D1L1D1S2,2.20512E-06,,1
D2S1L1S1D2S1D2,2.20512E-06,,1
L7D3L10,2.20512E-06,,1
S1D4L3S1,2.20512E-06,,1
D2L3S1L1S1L3,2.20512E-06,,1
L2D1L1D1L1D1L1D2L1,2.20512E-06,,1
D2S1D1L4S1D1,2.20512E-06,,1
L1D2L5S2,2.20512E-06,,1
D2S1D2S1D4L2,2.20512E-06,,1
D2S1D1L4S1L3,2.20512E-06,,1
L3S3D1,2.20512E-06,,1
D2S1D4,2.20512E-06,,1
L1S1D2L1D1L2D4,2.20512E-06,,1
L3S1D1S1D2,2.20512E-06,,1
S1D2L5D1S1,2.20512E-06,,1
L1S1L6D1L3,2.20512E-06,,1
S2D3S2L4,2.20512E-06,,1
D1L5D5,2.20512E-06,,1
L2S1L2S1L2S1L3S1,2.20512E-06,,1
L4D1L3S1D1,2.20512E-06,,1
L5S1L3S1D4,2.20512E-06,,1
L3S1L3D3S1,2.20512E-06,,1
L1D1L4D2L5,2.20512E-06,,1
L2D1L1D1L1D2L2,2.20512E-06,,1
L11D3S1,2.20512E-06,,1
L1D1L1S2L1D2,2.20512E-06,,1
L5D2L1D1S1L1S1,2.20512E-06,,1
L3D3L1D3,2.20512E-06,,1
D3L1D7,2.20512E-06,,1
L7S3L3S3,2.20512E-06,,1
L1D1L2S1L3S1L2S1L1,2.20512E-06,,1
L4S1L3S1D1L1,2.20512E-06,,1
L4S1D1L1D1,2.20512E-06,,1
D1L11D2,2.20512E-06,,1
L5D2S1L3S1L3D2,2.20512E-06,,1
S3D3L3,2.20512E-06,,1
L3D2L2D4S1,2.20512E-06,,1
L1D1L1D2L1D1L1D4,2.20512E-06,,1
S1L4D2L4S1,2.20512E-06,,1
D1L6S1L2,2.20512E-06,,1
S1L2D1L1D5,2.20512E-06,,1
L2S1L5S1L3,2.20512E-06,,1
L1D1L2D1L2D1L3,2.20512E-06,,1
L1D1L2S1L2D2L1,2.20512E-06,,1
S1D1L2S1L2,2.20512E-06,,1
L5D2S2L1D1L2,2.20512E-06,,1
L1S1L2S1L1D3L1,2.20512E-06,,1
L3D1L4D1L2D1L3,2.20512E-06,,1
D1S1L3D3,2.20512E-06,,1
D3L1D4L1D1S1,2.20512E-06,,1
L1D3L4D1L1D1,2.20512E-06,,1
D1L5S2L1S1L2,2.20512E-06,,1
D2L7S1D2,2.20512E-06,,1
L4D1L2D1L1D1L2,2.20512E-06,,1
S1L5D1L1D1L2,2.20512E-06,,1
D4L1D7,2.20512E-06,,1
D1L2D1L1D1S1,2.20512E-06,,1
L1S1L3S2,2.20512E-06,,1
D1S1L5S2,2.20512E-06,,1
D1L4D1L2D1L2D1,2.20512E-06,,1
S1L2D2S1L3D2S1,2.20512E-06,,1
L3D1L1S1D1L2,2.20512E-06,,1
L4S1L3S1L5D1,2.20512E-06,,1
L1D1L2D1L1D2L1D1L2,2.20512E-06,,1
L4D1L2D2S2,2.20512E-06,,1
L3D2L2D2S1,2.20512E-06,,1
L1D1L1D3S1D2,2.20512E-06,,1
L1D1L2D2S1L2,2.20512E-06,,1
L1D1L3D1L1S1L2,2.20512E-06,,1
L1S1L3S1L1S1L4D2,2.20512E-06,,1
S4L3,2.20512E-06,,1
L1D1S1L4S1,2.20512E-06,,1
D1L2D1L2D1L3D1L4D1,2.20512E-06,,1
L1S1D9,2.20512E-06,,1
L3S1L3D1S1,2.20512E-06,,1
L1S1L1D2L2,2.20512E-06,,1
L1D3L2D1L2D1,2.20512E-06,,1
L4D1L1D2L2D2,2.20512E-06,,1
S1L1D1L6S1,2.20512E-06,,1
S1D2L2S1D1L3,2.20512E-06,,1
D4L6D2L6,2.20512E-06,,1
L1S1L1S1L2D1S1L1,2.20512E-06,,1
L5S1L5S1,2.20512E-06,,1
L2D1L3D1L4D1L5D1L2,2.20512E-06,,1
L3S1L3D5,2.20512E-06,,1
D1L1D1L3D1L1D1L1,2.20512E-06,,1
D1L1S1L3S1D1L1D1L1,2.20512E-06,,1
D5S1D3,2.20512E-06,,1
D1L1D1L1D1L2D2,2.20512E-06,,1
L10S1D3S1,2.20512E-06,,1
L1D5L1D4S3,2.20512E-06,,1
L2D1L2D1L2D1L1D1S1,2.20512E-06,,1
L1D1L1D1L2D1L3D1S1,2.20512E-06,,1
L7D1L4D1L3,2.20512E-06,,1
S1L1D1L7S1,2.20512E-06,,1
L2D1S1L1S1D1L2D1L2,2.20512E-06,,1
S2D3S1L7S2D3S1,2.20512E-06,,1
D1L2D1L2D1S4,2.20512E-06,,1
S1L4S1L3S1,2.20512E-06,,1
S1D1L5D1S1,2.20512E-06,,1
L5D1L2D2S2,2.20512E-06,,1
D1S1D1S1D1S1D1S1D1S1D1S1,2.20512E-06,,1
S1L3D2L2D2S2,2.20512E-06,,1
S1L1D5S1L3S1D3,2.20512E-06,,1
L2D2L2S1L2,2.20512E-06,,1
L2D9S1,2.20512E-06,,1
L3S1L3S1L1D1S1L1D1,2.20512E-06,,1
D2L1S1L1S1L3,2.20512E-06,,1
L10S2D1,2.20512E-06,,1
L2D2L6S1,2.20512E-06,,1
L2S1L12,2.20512E-06,,1
D1L5S1L2S1L1,2.20512E-06,,1
D1L3D1L1D2L4D1L1,2.20512E-06,,1
L5S1D2L1S1,2.20512E-06,,1
L2D1L2S1D4,2.20512E-06,,1
D1S1D1S1D1S1D1S1,2.20512E-06,,1
L3D1L2D2L1D1L2,2.20512E-06,,1
L4D1S1L3D2S1,2.20512E-06,,1
D1L1D1L1S1L1D1L1D1L1D1,2.20512E-06,,1
L1D1L3D1L1S1D4,2.20512E-06,,1
D1S1L3S1L1D1S1L2D1,2.20512E-06,,1
L1D1L2D1L5D1L1,2.20512E-06,,1
S2D2S1L4,2.20512E-06,,1
L1D1L3S1D8,2.20512E-06,,1
L1S1L4D1L1D2,2.20512E-06,,1
L5D1L1S1D1,2.20512E-06,,1
L3D5L2D1,2.20512E-06,,1
L2D2S1L3S1D2L1,2.20512E-06,,1
L2S1L3S1D4,2.20512E-06,,1
S2D6,2.20512E-06,,1
L2D1L3D1L2D3,2.20512E-06,,1
D8L2S1,2.20512E-06,,1
L9S1D1L2,2.20512E-06,,1
L2D2L1D2L1D2L1,2.20512E-06,,1
L2D8S1,2.20512E-06,,1
L1S1L5D3S1L1,2.20512E-06,,1
L8D1L6,2.20512E-06,,1
L2D2L3D4,2.20512E-06,,1
L1D1L7S1D2,2.20512E-06,,1
D5L13,2.20512E-06,,1
L1D1L2D3L1S1,2.20512E-06,,1
D3L1S1L3S1L4,2.20512E-06,,1
L1D1L5S1D1L1,2.20512E-06,,1
S1L1S1L1D1S2L1,2.20512E-06,,1
L2D5L1D1L3,2.20512E-06,,1
L3D1L2D2L1D1,2.20512E-06,,1
L1D1L1D8L1D2,2.20512E-06,,1
L1D1L2D1L3D4,2.20512E-06,,1
D2L1D1L2D3,2.20512E-06,,1
S1L2D1L3S1,2.20512E-06,,1
L2D2L3S1D2,2.20512E-06,,1
L5S1L1S1D2,2.20512E-06,,1
L1D1L1D2L6,2.20512E-06,,1
L3D1L1D2S3,2.20512E-06,,1
L3S1D1S1L6,2.20512E-06,,1
S1L1D3S1L2D2,2.20512E-06,,1
D8L2S2,2.20512E-06,,1
L3D1S1D2L2,2.20512E-06,,1
L1D5S1,2.20512E-06,,1
D1L2D1L3D1L1S1L1D1,2.20512E-06,,1
L1D1S1D1S1L2,2.20512E-06,,1
L7D11,2.20512E-06,,1
L6D1S1D1L1D1,2.20512E-06,,1
D1L4S1D5,2.20512E-06,,1
L12S2,2.20512E-06,,1
L2D4L1D2L1,2.20512E-06,,1
L1S1L4S2L1D1,2.20512E-06,,1
L1D2L2S2,2.20512E-06,,1
D3S1D3L4S1,2.20512E-06,,1
L8S1L1D1L1,2.20512E-06,,1
S1L4S1L2D1L1,2.20512E-06,,1
L3D2L2D1L1D1,2.20512E-06,,1
L1D1L5S1L3,2.20512E-06,,1
S1L1D1L1S3D1,2.20512E-06,,1
L1D1L3D1L1D2L1,2.20512E-06,,1
D1L2D1L1D1L2D1L1,2.20512E-06,,1
L3D2S2D2L3,2.20512E-06,,1
S2L2D1L3,2.20512E-06,,1
S1L3D4L1D1L1,2.20512E-06,,1
L2D5L1S3,2.20512E-06,,1
L2S1L2D4L3,2.20512E-06,,1
L1D1L2D2S1L1,2.20512E-06,,1
L3D1L1D1L1S1L3,2.20512E-06,,1
L2S1L4D4S1,2.20512E-06,,1
L1D3S1L3S1,2.20512E-06,,1
L1D1L2D1L1D1L1D1L2,2.20512E-06,,1
D1L1D1L1D2L2D1L1D1L1D1L5D1L1,2.20512E-06,,1
L1D6S1L2,2.20512E-06,,1
L5D1S1D3,2.20512E-06,,1
L1D3L1D1L2D4,2.20512E-06,,1
L1S1D1L5,2.20512E-06,,1
L2D1L5S1D1,2.20512E-06,,1
L4D2L1D2L3,2.20512E-06,,1
D6L1D2L2,2.20512E-06,,1
D1L1D4L1D3,2.20512E-06,,1
L1S1L2D1L1S1L1D1,2.20512E-06,,1
S1L2D1L1D1L1S1,2.20512E-06,,1
L2D2L1S3,2.20512E-06,,1
L4D1L4S1D2,2.20512E-06,,1
L1D1L6S1L1D1S1,2.20512E-06,,1
D7L1D1,2.20512E-06,,1
L4D2L1D1L1D1L1,2.20512E-06,,1
D1L2D1L1S1,2.20512E-06,,1
L1S1L1S1L1S1D5,2.20512E-06,,1
L6S1L2S1L2,2.20512E-06,,1
L2S1D2S1D2,2.20512E-06,,1
D1L2D2L1D1,2.20512E-06,,1
D1S1D1S1D2L2,2.20512E-06,,1
S3L5D2,2.20512E-06,,1
L5D1L1S1L4,2.20512E-06,,1
D1L4D1L1D1L1D1,2.20512E-06,,1
D3S1L10,2.20512E-06,,1
L1D5L2D4,2.20512E-06,,1
L4S1L6D2,2.20512E-06,,1
L2S1D1L5D1L1,2.20512E-06,,1
D1L2D1L1D2L1D1L2D1,2.20512E-06,,1
L1S1L1D1L1S1L1D1L1,2.20512E-06,,1
L3D1L2D1L1D1S1D1,2.20512E-06,,1
L2S1D1S1D1L3,2.20512E-06,,1
L8D2L5D2,2.20512E-06,,1
D6L3S1L2,2.20512E-06,,1
L4D2L3D4,2.20512E-06,,1
S1D2L7D2S1,2.20512E-06,,1
L3D2L2D2L1D1L1,2.20512E-06,,1
D2L7D2L1,2.20512E-06,,1
D1L6D3L1,2.20512E-06,,1
L2S1L4S1D2,2.20512E-06,,1
L4S1D1S1L4D1,2.20512E-06,,1
L9S1L3D2,2.20512E-06,,1
S3L5D1,2.20512E-06,,1
L2D2L2D1L1D2,2.20512E-06,,1
L13S1D4,2.20512E-06,,1
D1L6S1L3S1L5,2.20512E-06,,1
L2D1L1D1L2D1L3,2.20512E-06,,1
L3S1L1D1S1L1D2,2.20512E-06,,1
L9D3S2,2.20512E-06,,1
L1D1L4D7,2.20512E-06,,1
L1D1L2D1L1D1L1D1L1S1,2.20512E-06,,1
L3S1L2S1L3D1,2.20512E-06,,1
D7L1D4,2.20512E-06,,1
L1D1L1D1L1D1L1D1L1D1L1D1L2,2.20512E-06,,1
L1D2S1L3D2L1S1D1,2.20512E-06,,1
L1D2S1L1D2S1L3,2.20512E-06,,1
D4S1L3D3,2.20512E-06,,1
L2D1L1D2L1D1L1,2.20512E-06,,1
S1L2D6,2.20512E-06,,1
L1D1L3D1L1D2L1D1,2.20512E-06,,1
D3L5D1L2,2.20512E-06,,1
L3D3S2D2L2,2.20512E-06,,1
L4D1L1D1L1S1,2.20512E-06,,1
L1D1L3D2L3D1,2.20512E-06,,1
L2D1L1D1L1D1L2D2L1,2.20512E-06,,1
L1S1L4D2S2,2.20512E-06,,1
L4D1L2D4L3,2.20512E-06,,1
L1S1L2S1L2D1S1L2D1,2.20512E-06,,1
D1L1S1L1S1L1D1L1,2.20512E-06,,1
S1L1D2L2D2,2.20512E-06,,1
L3D1L2D4S2,2.20512E-06,,1
D2L3D1L4S2,2.20512E-06,,1
L4S1D3S1L4,2.20512E-06,,1
D2L1D3L3,2.20512E-06,,1
L4D2L2S1L3S2L2,2.20512E-06,,1
D1L6S1L1,2.20512E-06,,1
L1S1L3D1L1D1,2.20512E-06,,1
D1L4S1L1D1L2S2,2.20512E-06,,1
L1S1L3S1L1D4,2.20512E-06,,1
L1D1S1D5,2.20512E-06,,1
L4D1L1D4S2,2.20512E-06,,1
D3L3S1D2,2.20512E-06,,1
L1D1L1S2L4,2.20512E-06,,1
D2L2S1L3S1L7,2.20512E-06,,1
L1S1L3S1,2.20512E-06,,1
S1L7S2,2.20512E-06,,1
D1L2D1L1D2L1D1L1S2,2.20512E-06,,1
L1D1L3D2L2S2,2.20512E-06,,1
L2D1L5S1L1,2.20512E-06,,1
L2S3L3S2L3,2.20512E-06,,1
L3D2L2D1L2,2.20512E-06,,1
L3D1L2D1L4,2.20512E-06,,1
D3L3S2L3,2.20512E-06,,1
L1S1L1D1L2S1L1D4,2.20512E-06,,1
S1D3L6,2.20512E-06,,1
L10D4L4,2.20512E-06,,1
S1D5L4,2.20512E-06,,1
L2D1L2D1L1D1L1S1,2.20512E-06,,1
L3D2L1S1L2D2,2.20512E-06,,1
S2L4S1L3S2,2.20512E-06,,1
S6D2,2.20512E-06,,1
L1S1L2D1L5,2.20512E-06,,1
L5S2D2S1D1,2.20512E-06,,1
L2D1L1D1L3D1L1D1L1,2.20512E-06,,1
L1D1L1D1L1D3L1,2.20512E-06,,1
D1L1S1L3S1L1S1,2.20512E-06,,1
L2D3L4S3,2.20512E-06,,1
L4D2S4,2.20512E-06,,1
L1D1L1D2L1D1L3D1L1,2.20512E-06,,1
S1L2D1S1D2L5,2.20512E-06,,1
L1S2L4D5,2.20512E-06,,1
L1D1L1D2L1D3,2.20512E-06,,1
L3D3L1D2,2.20512E-06,,1
L2D1L1D1L5D1,2.20512E-06,,1
L4D2L2S1,2.20512E-06,,1
L3D2L8D3,2.20512E-06,,1
L1D4L2S1D2,2.20512E-06,,1
L5D3S1L3,2.20512E-06,,1
L2D1S2D3,2.20512E-06,,1
L3D6S1D2,2.20512E-06,,1
L1D1S1L3S1L2D1,2.20512E-06,,1
L1D1L7S1L2,2.20512E-06,,1
L6D4L1D2,2.20512E-06,,1
D1L1D1L1D2L3,2.20512E-06,,1
S1D1L3D2L1,2.20512E-06,,1
L4S2L2S1,2.20512E-06,,1
L2S1L3D1L2,2.20512E-06,,1
S2D2L5D2S2,2.20512E-06,,1
D1L2D7,2.20512E-06,,1
L4D1L4D1L4D1,2.20512E-06,,1
S1L4D1L4S1,2.20512E-06,,1
L2D1L3D1L1D1S2D2,2.20512E-06,,1
L8S3D1,2.20512E-06,,1
D1L3D1L3D1L1D1L1,2.20512E-06,,1
L2D2S1D2L2,2.20512E-06,,1
L2S1L2S1D2L1D1L2,2.20512E-06,,1
S1D4S1L3D3,2.20512E-06,,1
D2L6S1D1,2.20512E-06,,1
L4D2L1D5L1,2.20512E-06,,1
L1D1L2D2L2D3,2.20512E-06,,1
S1L5S1L4S1,2.20512E-06,,1
D1L2S1D2L1D2S1L3D2,2.20512E-06,,1
L10D1S1L3S1,2.20512E-06,,1
L1D1L3D2L1D1L2D1,2.20512E-06,,1
L3D2L1D1S1L3S1,2.20512E-06,,1
D2L4S2L2,2.20512E-06,,1
L4D2S2L3S1,2.20512E-06,,1
L2D3L1D1L2D2L1,2.20512E-06,,1
L2S1L5D4,2.20512E-06,,1
L1S1L1S1L4S1L1D2,2.20512E-06,,1
L4D2L5S1,2.20512E-06,,1
D1L1D2L2D1L11,2.20512E-06,,1
L3D4L2D1L2,2.20512E-06,,1
L2D2L2D1L3D1L1,2.20512E-06,,1
L1D2L2D1L1D1L2,2.20512E-06,,1
L2D3L2D1L2,2.20512E-06,,1
L1D2L6D2L1,2.20512E-06,,1
L4D3S3L2,2.20512E-06,,1
L3D2L3D1L2,2.20512E-06,,1
D2L1D1L3D1L1D1,2.20512E-06,,1
L2D1L3D3S1,2.20512E-06,,1
D3L1D1L2D1L1,2.20512E-06,,1
L1D1L2D1L1D1L1S3,2.20512E-06,,1
L4D2L4D2L3D2,2.20512E-06,,1
D4L2D1L3,2.20512E-06,,1
L2D1S1D1L5,2.20512E-06,,1
L1D1L1S1L1D1L1,2.20512E-06,,1
D2S1L7S1D1,2.20512E-06,,1
L5D4S1L2,2.20512E-06,,1
L3D1S1L3D1S1,2.20512E-06,,1
L2D4S1L2S1,2.20512E-06,,1
D1L2D4L4,2.20512E-06,,1
L5D1L3D1L4D1,2.20512E-06,,1
L9D2S1L3S1,2.20512E-06,,1
D1L1D2L2D1L1D1L1,2.20512E-06,,1
D1S1D1S1D4,2.20512E-06,,1
L2D1S2L5,2.20512E-06,,1
L1S1L4D1L3,2.20512E-06,,1
L2S2L2D1L2,2.20512E-06,,1
L2S1D1L6,2.20512E-06,,1
D3L4D3L4,2.20512E-06,,1
D2L2D1S1L2D1L4,2.20512E-06,,1
L2D1L2S1L8D1L2,2.20512E-06,,1
L1D2L2D1L2D1L1,2.20512E-06,,1
D1L4S1L4S1,2.20512E-06,,1
L1S1D2S1L3,2.20512E-06,,1
L5S1D1S1D2,2.20512E-06,,1
D1L2S1L6D1L2,2.20512E-06,,1
L3D3S2L3S1D1L3,2.20512E-06,,1
L1S1L1S1D2L2,2.20512E-06,,1
D1L3D2L6,2.20512E-06,,1
D4L3D1L7,2.20512E-06,,1
L1D2L1D1L1D2L1,2.20512E-06,,1
L2D1L2D1L2S1L1S1L1,2.20512E-06,,1
L1D3L1D1L1D3L1D1,2.20512E-06,,1
L2D6L5D2,2.20512E-06,,1
S1L2S1L4,2.20512E-06,,1
L1S1L4D2L1,2.20512E-06,,1
